0	0	0	0	0.083324	0.130872	0.257887	0.39172	0.794946	0.771681	0.39619	0.260827	0.138228	0.109772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0877564	0.161005	0.244321	0.378886	0.602737	0.85793	0.716332	0.475368	0.29682	0.312909	0.419346	0.206324	0.355493	0.49371	0.666166	0.86631	0.627685	0.584488	0.380264	0.298733	0.20959	0.11651	0.077972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106066	0.18429	0.232532	0.347543	0.414768	0.597472	0.512769	0.280506	0.182236	0.118289	0.196093	0.122328	0.177031	0.199578	0.221645	0.337812	0.419374	0.529113	0.608727	0.643254	0.58161	0.425181	0.459723	0.287072	0.292483	0.236237	0.153012	0.110017	0.0952709	0
0	0	0	0	0.098634	0.125912	0.266879	0.352559	0.803772	0.771206	0.374139	0.253014	0.124693	0.101804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0823633	0.157812	0.264407	0.390291	0.57159	0.86682	0.719754	0.44864	0.28481	0.318485	0.391787	0.212939	0.325283	0.46184	0.656154	0.865786	0.644643	0.592988	0.366492	0.328335	0.218736	0.128619	0.0694677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125207	0.168711	0.245057	0.342855	0.393765	0.607272	0.491309	0.299794	0.201314	0.110221	0.0863363	0.150482	0.18034	0.208367	0.226204	0.314195	0.414743	0.503029	0.640406	0.679533	0.565047	0.461924	0.460538	0.30322	0.310434	0.222258	0.158511	0.107666	0.0875914	0
0	0	0	0	0.092602	0.150576	0.265531	0.389471	0.811722	0.794305	0.39054	0.278893	0.120514	0.102234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0846251	0.148067	0.258704	0.399523	0.62177	0.907357	0.71372	0.47014	0.288904	0.302589	0.409809	0.222689	0.345624	0.426974	0.640566	0.849966	0.673699	0.594856	0.376805	0.346443	0.191896	0.126633	0.0832262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119336	0.186135	0.251458	0.361152	0.41673	0.616483	0.4767	0.299853	0.183854	0.116891	0.0842477	0.142283	0.189	0.188931	0.239584	0.314534	0.405024	0.498961	0.646243	0.681512	0.617635	0.441506	0.490307	0.294713	0.296372	0.226087	0.151821	0.097831	0.0881598	0
0	0	0	0	0.110037	0.137235	0.285896	0.397259	0.830825	0.739077	0.363616	0.270723	0.122277	0.0962536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0934434	0.160924	0.261965	0.420895	0.61737	0.881824	0.700171	0.474647	0.286986	0.311744	0.373839	0.23039	0.324288	0.428356	0.63486	0.863063	0.676591	0.608453	0.429551	0.339918	0.220983	0.131698	0.0723367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102178	0.199033	0.227902	0.371831	0.445378	0.608328	0.469777	0.26814	0.177626	0.0958095	0.0811559	0.138446	0.180302	0.191715	0.218196	0.32505	0.407353	0.486471	0.609404	0.642663	0.599514	0.471724	0.492073	0.326906	0.317609	0.249207	0.149535	0.104177	0.0905761	0
0	0	0	0	0.108551	0.14158	0.278586	0.427406	0.836241	0.709419	0.389626	0.248728	0.112771	0.0902778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0960126	0.183343	0.274332	0.427802	0.62766	0.891597	0.675654	0.408984	0.285407	0.287402	0.373919	0.22256	0.313923	0.399591	0.623697	0.848607	0.650974	0.616517	0.404062	0.363527	0.220724	0.136025	0.0858403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.116338	0.188692	0.247024	0.34993	0.452128	0.58909	0.465606	0.261814	0.195813	0.0900989	0.0604669	0.123706	0.142174	0.195515	0.20685	0.301319	0.392766	0.512194	0.591876	0.64302	0.612264	0.445795	0.505655	0.329582	0.346222	0.22946	0.145787	0.109367	0.0938622	0
0	0	0	0	0.104576	0.15421	0.285322	0.424369	0.895963	0.699946	0.357044	0.246815	0.120718	0.0882552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109765	0.177329	0.28504	0.441034	0.693365	0.86398	0.682453	0.418392	0.294057	0.302712	0.368592	0.211801	0.309302	0.405962	0.615789	0.776946	0.679233	0.643263	0.415674	0.360264	0.232582	0.139214	0.0830652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121739	0.202451	0.279552	0.34709	0.430571	0.596128	0.44264	0.291576	0.170947	0.0813923	0.0824262	0.13329	0.151044	0.178357	0.206789	0.294476	0.37008	0.478491	0.580772	0.654657	0.597835	0.480015	0.523005	0.338412	0.334252	0.246686	0.152764	0.126186	0.0894362	0
0	0	0	0	0.119589	0.150842	0.286952	0.437283	0.899781	0.716895	0.342265	0.22398	0.117871	0.0952013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110076	0.190379	0.276393	0.421813	0.679497	0.864756	0.640353	0.433191	0.277817	0.277016	0.399379	0.19553	0.312837	0.387564	0.620396	0.766894	0.718191	0.649537	0.422265	0.389975	0.228309	0.141575	0.0877456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.128565	0.195679	0.284149	0.367871	0.429126	0.591543	0.463356	0.261914	0.155181	0.10496	0.0811088	0.121275	0.139464	0.169224	0.201986	0.286025	0.373081	0.484701	0.590039	0.650341	0.596847	0.494358	0.504517	0.353492	0.342008	0.257943	0.172842	0.124676	0.103613	0.0913111
0	0	0	0	0.116093	0.151118	0.322341	0.432553	0.917936	0.687583	0.365903	0.223993	0.110377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.116709	0.199883	0.280879	0.436775	0.665493	0.854728	0.600201	0.40406	0.25565	0.274908	0.350764	0.211405	0.289599	0.398947	0.558596	0.763314	0.734109	0.680923	0.442481	0.378902	0.222798	0.135742	0.0946441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124037	0.197295	0.270964	0.37433	0.433168	0.588455	0.4652	0.268864	0.157873	0.0972394	0	0.107462	0.138184	0.151906	0.184486	0.264425	0.395906	0.49227	0.576225	0.639327	0.605727	0.507808	0.503211	0.354353	0.342005	0.267129	0.171571	0.120603	0.104972	0.0745581
0	0	0	0	0.119161	0.145658	0.312345	0.456866	0.936245	0.674652	0.331858	0.204428	0.0926136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1062	0.183188	0.31378	0.460879	0.690395	0.834976	0.618673	0.40711	0.257903	0.271252	0.340442	0.196621	0.301871	0.367045	0.583665	0.760579	0.72281	0.686754	0.446603	0.390139	0.258548	0.137386	0.0905691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.130659	0.232772	0.276786	0.388554	0.453618	0.579561	0.435174	0.231728	0.165578	0.08402	0	0.117615	0.142838	0.170704	0.183135	0.264419	0.366589	0.461505	0.579533	0.631159	0.622989	0.490239	0.556811	0.359791	0.349919	0.226072	0.175346	0.128146	0.113935	0.0812031
0	0	0	0	0.121743	0.157679	0.319284	0.464625	0.928108	0.684392	0.308754	0.219855	0.0976148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102968	0.19857	0.302248	0.47366	0.708564	0.880364	0.600326	0.386199	0.244559	0.255052	0.328219	0.194153	0.288393	0.387091	0.545281	0.785176	0.721227	0.689172	0.484424	0.406646	0.25263	0.145019	0.104263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.130432	0.228523	0.279994	0.399878	0.453301	0.572014	0.415663	0.254027	0.164794	0.0945442	0	0.116448	0.131101	0.159749	0.185589	0.257004	0.335279	0.455014	0.564037	0.642967	0.613263	0.525447	0.550967	0.367894	0.366585	0.271516	0.177097	0.128216	0.10755	0.0799331
0	0	0	0	0.128288	0.184925	0.329183	0.491756	0.951583	0.655454	0.314	0.227699	0.0912983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.112695	0.217	0.321498	0.493143	0.765701	0.842666	0.597634	0.384339	0.269718	0.264513	0.334972	0.184535	0.263658	0.364064	0.530238	0.708984	0.763725	0.72459	0.457144	0.412299	0.259247	0.151293	0.0983706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124113	0.219926	0.278484	0.387688	0.440386	0.548273	0.398772	0.245053	0.152097	0.0830251	0	0.107851	0.128543	0.161492	0.186912	0.273863	0.34291	0.491773	0.537615	0.601461	0.568949	0.504893	0.548539	0.38074	0.385132	0.280923	0.189623	0.110725	0.111306	0.0835894
0	0	0	0	0.118332	0.172977	0.362202	0.491349	0.96329	0.647859	0.322975	0.214645	0.0920812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131405	0.213851	0.321982	0.475593	0.733355	0.84134	0.565991	0.372795	0.227065	0.248809	0.301036	0.163695	0.268516	0.348206	0.538038	0.730586	0.767006	0.738623	0.483102	0.415336	0.250165	0.151018	0.0924489	0.0833389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147524	0.216016	0.297325	0.427042	0.465044	0.558458	0.417744	0.240761	0.146039	0.074714	0	0.0982583	0.141845	0.143565	0.189928	0.254642	0.31873	0.41442	0.51865	0.66271	0.592149	0.518855	0.571051	0.377469	0.37397	0.269416	0.197182	0.152112	0.131973	0.0889148
0	0	0	0	0.138152	0.18088	0.335581	0.470555	0.961593	0.653859	0.32543	0.206922	0.0896779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131138	0.219609	0.308085	0.501107	0.76913	0.829997	0.551536	0.369896	0.227337	0.238235	0.330483	0.16597	0.257538	0.358476	0.503558	0.711993	0.732258	0.746526	0.488311	0.411931	0.282154	0.147079	0.0985165	0.0854321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.055655	0.150407	0.249783	0.304403	0.414067	0.459211	0.5494	0.391365	0.228253	0.146536	0.0785612	0	0.106693	0.136742	0.153634	0.163462	0.232355	0.324849	0.424614	0.502561	0.586283	0.625635	0.539393	0.578978	0.378271	0.388859	0.269525	0.210158	0.142231	0.123073	0.107663
0	0	0	0	0.142778	0.196915	0.336016	0.503815	0.946902	0.617339	0.297218	0.197189	0.0872463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115395	0.210265	0.328919	0.512411	0.819877	0.824488	0.569672	0.364517	0.228918	0.143606	0.289937	0.163385	0.247376	0.31536	0.502083	0.717794	0.755996	0.775368	0.51208	0.42016	0.282268	0.183375	0.102568	0.0923838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0634025	0.149329	0.233325	0.28898	0.415488	0.434196	0.532901	0.364172	0.215396	0.136686	0.0711238	0	0.0951178	0.123737	0.147504	0.17124	0.255071	0.309114	0.413238	0.515826	0.577536	0.596946	0.50165	0.566536	0.424418	0.367143	0.287753	0.208013	0.147526	0.12723	0.111532
0	0	0	0	0.133413	0.187457	0.346925	0.51909	0.980847	0.567219	0.302819	0.176659	0.0950482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.133453	0.232103	0.342404	0.529491	0.784683	0.781028	0.555573	0.349038	0.223627	0.130967	0.174457	0.158399	0.236942	0.316209	0.492348	0.674935	0.727298	0.810317	0.538372	0.42515	0.284405	0.150696	0.103694	0.0786032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0789113	0.154773	0.219902	0.316756	0.417956	0.466696	0.5387	0.393233	0.219948	0.146998	0.0733665	0	0.0945116	0.109265	0.154322	0.169666	0.238537	0.289699	0.390938	0.483846	0.603316	0.59345	0.539935	0.598372	0.403231	0.397711	0.28378	0.20126	0.151953	0.127026	0.0903879
0	0	0	0	0.145786	0.182888	0.401536	0.522543	0.955845	0.577004	0.303427	0.204046	0.0867315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0992776	0.13608	0.225414	0.349949	0.525669	0.808336	0.790104	0.533	0.345281	0.214067	0.137817	0.186869	0.168941	0.261905	0.333836	0.47393	0.689427	0.728268	0.789321	0.544623	0.452394	0.305735	0.186895	0.114819	0.0690193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0697163	0.144007	0.242335	0.312326	0.419635	0.452938	0.524465	0.379501	0.206343	0.131463	0.0649846	0	0.0978056	0.130844	0.125606	0.166415	0.246269	0.306813	0.398545	0.473087	0.603482	0.6032	0.548948	0.60137	0.4104	0.413095	0.27685	0.197704	0.159422	0.135237	0.100975
0	0	0	0	0.159612	0.193488	0.367493	0.54964	0.910106	0.609583	0.275033	0.215691	0.0860785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0961754	0.134789	0.224236	0.360063	0.530683	0.782726	0.788873	0.514858	0.323625	0.204033	0.120841	0.151951	0.163692	0.238353	0.315986	0.478254	0.624685	0.734107	0.829753	0.516804	0.444677	0.294274	0.172789	0.112906	0.0752628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0701543	0.147245	0.231487	0.308751	0.469081	0.442789	0.529739	0.36295	0.225516	0.133114	0.0726043	0	0.0997977	0.113894	0.124674	0.151907	0.234477	0.297393	0.395092	0.478291	0.607938	0.585166	0.56816	0.592605	0.437509	0.402971	0.328018	0.206089	0.154617	0.140242	0.0996879
0	0	0	0	0.14675	0.204311	0.395367	0.509136	0.887888	0.557268	0.281966	0.188159	0.0764553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0858728	0.149759	0.22672	0.387686	0.567087	0.831553	0.725577	0.519387	0.30969	0.186398	0.131796	0.16974	0.162603	0.203249	0.307898	0.451652	0.624107	0.699933	0.83754	0.550893	0.485908	0.292642	0.170931	0.124203	0.0832369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0891513	0.171378	0.265534	0.317997	0.416986	0.461383	0.514075	0.37675	0.212312	0.118956	0.0721214	0	0	0.11566	0.145464	0.163403	0.234966	0.272356	0.375784	0.467729	0.581845	0.581559	0.591142	0.615352	0.427773	0.431533	0.315291	0.247406	0.162672	0.12417	0.101449
0	0	0	0	0.136402	0.21886	0.419198	0.574286	0.906452	0.54274	0.279008	0.175911	0.0630258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0989928	0.161224	0.2548	0.392325	0.567585	0.855209	0.733284	0.466988	0.315675	0.216778	0.10647	0.174812	0.143565	0.227556	0.307964	0.444937	0.636102	0.694743	0.873304	0.549208	0.485615	0.316677	0.184069	0.132656	0.096376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0828032	0.174894	0.262161	0.334046	0.456574	0.471408	0.503922	0.343451	0.182274	0.138612	0.0655744	0	0	0.102767	0.122874	0.124082	0.216669	0.278192	0.380363	0.462301	0.546371	0.61352	0.548486	0.626252	0.466044	0.454773	0.319011	0.209923	0.160262	0.154828	0.105766
0	0	0	0.106236	0.143018	0.201389	0.404606	0.578468	0.881645	0.54999	0.265021	0.160429	0.0719871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0920528	0.166454	0.230421	0.380302	0.593957	0.847906	0.68977	0.466698	0.298188	0.188341	0.133777	0.133673	0.141603	0.222426	0.307589	0.464044	0.624367	0.686533	0.855419	0.594843	0.51772	0.320387	0.18472	0.129779	0.0820743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0829319	0.185898	0.258142	0.360586	0.425142	0.441166	0.497418	0.3507	0.191306	0.130935	0.060737	0	0	0.122318	0.110757	0.135611	0.200105	0.269612	0.368339	0.431341	0.523752	0.587551	0.564017	0.66727	0.43734	0.463548	0.339047	0.228221	0.173193	0.143324	0.116409
0	0	0	0.0963894	0.15514	0.226671	0.43238	0.579066	0.850754	0.536891	0.246121	0.158625	0.0641772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0933378	0.163986	0.262345	0.370972	0.585396	0.845003	0.710192	0.461874	0.280638	0.189476	0.119786	0.15524	0.13756	0.213941	0.281218	0.417917	0.575686	0.646968	0.883491	0.567971	0.500488	0.318779	0.199397	0.130194	0.0920201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0818804	0.168898	0.273841	0.343211	0.449776	0.480611	0.479145	0.332782	0.187957	0.126668	0	0	0	0.0934967	0.131868	0.148126	0.210019	0.257491	0.396483	0.452475	0.532419	0.60096	0.551974	0.700143	0.439941	0.463647	0.347857	0.245533	0.177494	0.142449	0.131034
0	0	0	0.0932588	0.160219	0.233766	0.415082	0.600437	0.858538	0.506768	0.246303	0.147529	0.0586036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.104249	0.166084	0.258612	0.401594	0.597579	0.883316	0.66574	0.434786	0.305774	0.202257	0.126409	0.163104	0.121959	0.204535	0.268253	0.438307	0.579435	0.64623	0.866015	0.603407	0.515332	0.31402	0.211819	0.153489	0.093108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0771426	0.192101	0.266334	0.359763	0.441212	0.441274	0.492977	0.341823	0.194528	0.121493	0	0	0	0.104191	0.106947	0.133889	0.193049	0.280037	0.340808	0.439822	0.522337	0.565706	0.561697	0.683629	0.436229	0.494202	0.338612	0.233592	0.176957	0.144981	0.120324
0	0	0	0.0985294	0.179065	0.228292	0.433655	0.598924	0.844044	0.494012	0.247078	0.158972	0.0649146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0963548	0.172397	0.254868	0.431979	0.65442	0.902499	0.682228	0.428828	0.290756	0.203992	0.105808	0.132808	0.149044	0.200592	0.266495	0.420413	0.567415	0.634251	0.931243	0.60473	0.555972	0.343097	0.203727	0.133879	0.114905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0778292	0.175337	0.293589	0.372572	0.488452	0.437657	0.465337	0.336991	0.176566	0.144323	0	0	0	0.0950144	0.107116	0.130433	0.198551	0.25899	0.350273	0.421123	0.500947	0.555252	0.557489	0.672628	0.502048	0.510543	0.348013	0.238441	0.182616	0.158572	0.123815
0	0	0	0.0970682	0.180656	0.240996	0.443812	0.624704	0.837275	0.499794	0.241191	0.150363	0.0553752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.112165	0.17925	0.269837	0.433833	0.675634	0.881063	0.634933	0.436338	0.281214	0.170879	0.100003	0.134411	0.113871	0.187494	0.247448	0.36733	0.548947	0.651398	0.916315	0.644071	0.553693	0.330986	0.21543	0.140784	0.103231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0956506	0.185443	0.305487	0.392768	0.454827	0.424337	0.491551	0.330058	0.182613	0.122484	0	0	0	0.0866001	0.114243	0.135283	0.196928	0.258297	0.33569	0.432179	0.513841	0.545102	0.572864	0.668495	0.467802	0.508614	0.351348	0.26084	0.166603	0.166926	0.133489
0	0	0	0.101177	0.184173	0.245034	0.461894	0.615434	0.827306	0.498256	0.227751	0.15979	0.0668122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115095	0.17892	0.267222	0.432097	0.669764	0.894039	0.640703	0.406838	0.274735	0.182958	0.0965075	0.134612	0.120268	0.189509	0.268222	0.397715	0.527366	0.625952	0.959925	0.653991	0.546	0.357093	0.213241	0.142063	0.101298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.104266	0.175804	0.302036	0.369435	0.48614	0.435623	0.435681	0.335572	0.168054	0.114415	0	0	0	0.0851535	0.0999488	0.147505	0.206372	0.251893	0.31014	0.400707	0.497676	0.557188	0.53503	0.710014	0.500982	0.501934	0.380361	0.265376	0.209692	0.154986	0.132731
0	0	0	0.106203	0.178973	0.270265	0.472783	0.636738	0.798488	0.446265	0.240801	0.151877	0.0495501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10969	0.179926	0.307323	0.430655	0.681512	0.914708	0.606523	0.404114	0.255436	0.148007	0.100932	0.139679	0.125641	0.194693	0.259357	0.338937	0.496965	0.605779	0.941484	0.668288	0.578305	0.375155	0.240545	0.152576	0.100469	0.129718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105229	0.199809	0.315486	0.405395	0.48432	0.43014	0.465337	0.295514	0.158599	0.110434	0	0	0	0.0937304	0.10742	0.106521	0.192363	0.2398	0.327393	0.381934	0.490237	0.525954	0.548618	0.703594	0.514268	0.51613	0.398212	0.250371	0.196304	0.181732	0.135083
0	0	0	0.105016	0.184539	0.265523	0.473382	0.642616	0.797076	0.451121	0.23071	0.142984	0.0582618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119276	0.183892	0.295455	0.454016	0.639656	0.894773	0.60179	0.409201	0.264028	0.187427	0.102135	0.147225	0.115986	0.199853	0.248677	0.366211	0.506294	0.57818	0.972752	0.691339	0.625188	0.360139	0.219817	0.160485	0.123156	0.139726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0844312	0.202627	0.311904	0.388271	0.496246	0.446714	0.439636	0.293375	0.152109	0.0952964	0	0	0	0.0959109	0.0983318	0.112027	0.193407	0.251426	0.330957	0.399861	0.473603	0.538418	0.555953	0.693214	0.489691	0.532461	0.414335	0.268285	0.200497	0.172867	0.1363
0	0	0	0.118772	0.170013	0.269449	0.488199	0.656035	0.767437	0.451857	0.222594	0.137583	0.0510484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105691	0.178889	0.295365	0.467353	0.754843	0.842536	0.603698	0.40153	0.229744	0.149011	0.0985043	0	0.105682	0.18877	0.222204	0.335164	0.520275	0.577047	0.970596	0.694601	0.601888	0.37549	0.244155	0.162912	0.12506	0.143056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0874247	0.218269	0.329716	0.395448	0.501224	0.450055	0.432556	0.291612	0.161707	0.101447	0	0	0	0.0908766	0.101071	0.133367	0.188438	0.229348	0.281925	0.396685	0.484638	0.529383	0.548255	0.725975	0.516588	0.57252	0.380204	0.282135	0.19615	0.178045	0.136989
0	0	0	0.112951	0.198586	0.25617	0.491553	0.670071	0.726917	0.4398	0.191505	0.140838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.128643	0.199678	0.272868	0.466973	0.7197	0.833296	0.574333	0.381277	0.254632	0.159279	0.0836892	0	0.102248	0.177455	0.229307	0.324518	0.487306	0.588032	0.928346	0.692252	0.61026	0.405093	0.229947	0.165607	0.123518	0.13633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110085	0.211932	0.331255	0.434599	0.472494	0.412181	0.414781	0.27661	0.168022	0.108895	0	0	0	0	0.0959841	0.122976	0.161034	0.2382	0.299715	0.399598	0.479021	0.519653	0.584487	0.697916	0.520684	0.545609	0.406874	0.282043	0.195995	0.180319	0.152345
0	0	0	0.11298	0.207671	0.272551	0.51819	0.701137	0.728341	0.427277	0.233126	0.136321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126681	0.190106	0.301368	0.501056	0.734615	0.799964	0.530659	0.35391	0.248724	0.154337	0.10319	0	0.116239	0.165195	0.224209	0.354096	0.48292	0.55556	0.908858	0.722558	0.617189	0.394038	0.264041	0.158589	0.125361	0.156085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10188	0.224764	0.327029	0.418167	0.478858	0.396489	0.42625	0.300566	0.157243	0.104858	0	0	0	0	0.0865311	0.101032	0.164004	0.214531	0.295184	0.386792	0.470783	0.520969	0.537849	0.710291	0.527311	0.555175	0.418413	0.301597	0.213428	0.184367	0.143221
0	0	0	0.112801	0.204002	0.276947	0.532681	0.714598	0.712408	0.415189	0.209819	0.134409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.134256	0.204424	0.322346	0.493091	0.759838	0.810135	0.56704	0.373555	0.220301	0.145821	0.0794789	0	0.106515	0.177548	0.217042	0.307438	0.437285	0.52918	0.895784	0.721585	0.657474	0.425361	0.240498	0.176485	0.119663	0.161489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0874608	0.206151	0.325902	0.42027	0.487034	0.421053	0.406875	0.272379	0.155874	0.0994858	0	0	0	0	0.0826313	0.116118	0.168705	0.206294	0.280309	0.362547	0.458308	0.484854	0.537881	0.728851	0.528067	0.590378	0.380448	0.290541	0.21696	0.205536	0.165408
