
HEADER_START
version=5.1
Mode=4
BinaryFile=NONE
TimeSize=100
SpaceSize=100
N_Colours=1
HEADER_END
DATA_START
0	82	0	0.0795595
0	83	0	0.0678505
0	84	0	0.081746
0	85	0	0.073278
0	86	0	0.0684979
0	87	0	0.0893208
0	88	0	0.0970584
0	89	0	0.0739467
0	90	0	0.0807657
0	91	0	0.0835677
0	92	0	0.0905931
0	93	0	0.0762944
0	94	0	0.101774
0	95	0	0.0962257
0	96	0	0.103601
0	97	0	0.105661
0	98	0	0.105189
0	99	0	0.125239
1	61	0	0.0794083
1	62	0	0.0856816
1	63	0	0.0829014
1	64	0	0.0785888
1	65	0	0.0906487
1	66	0	0.0914543
1	67	0	0.0953465
1	68	0	0.108841
1	69	0	0.0964008
1	70	0	0.104985
1	71	0	0.102697
1	72	0	0.117936
1	73	0	0.110488
1	74	0	0.115309
1	75	0	0.115618
1	76	0	0.110827
1	77	0	0.121865
1	78	0	0.110829
1	79	0	0.122765
1	80	0	0.125953
1	81	0	0.137282
1	82	0	0.136909
1	83	0	0.159125
1	84	0	0.128283
1	85	0	0.151465
1	86	0	0.160362
1	87	0	0.153845
1	88	0	0.149822
1	89	0	0.162017
1	90	0	0.169669
1	91	0	0.178738
1	92	0	0.184613
1	93	0	0.193288
1	94	0	0.179467
1	95	0	0.206665
1	96	0	0.207683
1	97	0	0.186569
1	98	0	0.231444
1	99	0	0.196179
2	40	0	0.0570464
2	41	0	0.0592975
2	42	0	0.0527245
2	43	0	0.0526826
2	44	0	0.0663377
2	45	0	0.064755
2	46	0	0.0770186
2	47	0	0.0616656
2	48	0	0.0688421
2	49	0	0.0619241
2	50	0	0.080836
2	51	0	0.0763782
2	52	0	0.0779992
2	53	0	0.0989617
2	54	0	0.0968427
2	55	0	0.0920145
2	56	0	0.083002
2	57	0	0.114454
2	58	0	0.113188
2	59	0	0.101773
2	60	0	0.115293
2	61	0	0.10777
2	62	0	0.113052
2	63	0	0.114272
2	64	0	0.122953
2	65	0	0.124779
2	66	0	0.122899
2	67	0	0.146933
2	68	0	0.133929
2	69	0	0.136707
2	70	0	0.137431
2	71	0	0.146214
2	72	0	0.175942
2	73	0	0.16153
2	74	0	0.144977
2	75	0	0.158766
2	76	0	0.195359
2	77	0	0.176446
2	78	0	0.16209
2	79	0	0.189797
2	80	0	0.183274
2	81	0	0.195508
2	82	0	0.207656
2	83	0	0.193773
2	84	0	0.229202
2	85	0	0.200655
2	86	0	0.209625
2	87	0	0.237953
2	88	0	0.226715
2	89	0	0.243708
2	90	0	0.255224
2	91	0	0.257544
2	92	0	0.282958
2	93	0	0.278973
2	94	0	0.273059
2	95	0	0.267528
2	96	0	0.282047
2	97	0	0.294458
2	98	0	0.303317
2	99	0	0.300457
3	19	0	0.106236
3	20	0	0.0963894
3	21	0	0.0932588
3	22	0	0.0985294
3	23	0	0.0970682
3	24	0	0.101177
3	25	0	0.106203
3	26	0	0.105016
3	27	0	0.118772
3	28	0	0.112951
3	29	0	0.11298
3	30	0	0.112801
3	31	0	0.137037
3	32	0	0.131933
3	33	0	0.132118
3	34	0	0.129895
3	35	0	0.138852
3	36	0	0.144837
3	37	0	0.14835
3	38	0	0.171454
3	39	0	0.176627
3	40	0	0.17296
3	41	0	0.172196
3	42	0	0.164223
3	43	0	0.172035
3	44	0	0.17945
3	45	0	0.175109
3	46	0	0.186645
3	47	0	0.196939
3	48	0	0.179341
3	49	0	0.201845
3	50	0	0.203373
3	51	0	0.210661
3	52	0	0.21797
3	53	0	0.226859
3	54	0	0.227022
3	55	0	0.232014
3	56	0	0.253032
3	57	0	0.263544
3	58	0	0.258236
3	59	0	0.262307
3	60	0	0.253955
3	61	0	0.290719
3	62	0	0.269558
3	63	0	0.297882
3	64	0	0.302194
3	65	0	0.2995
3	66	0	0.322085
3	67	0	0.341865
3	68	0	0.32841
3	69	0	0.344746
3	70	0	0.377094
3	71	0	0.381083
3	72	0	0.360164
3	73	0	0.383377
3	74	0	0.378372
3	75	0	0.38877
3	76	0	0.383179
3	77	0	0.429643
3	78	0	0.436316
3	79	0	0.463031
3	80	0	0.444023
3	81	0	0.453523
3	82	0	0.464567
3	83	0	0.482896
3	84	0	0.512845
3	85	0	0.496617
3	86	0	0.508437
3	87	0	0.528813
3	88	0	0.555872
3	89	0	0.539448
3	90	0	0.572972
3	91	0	0.558534
3	92	0	0.617495
3	93	0	0.585699
3	94	0	0.640571
3	95	0	0.654624
3	96	0	0.633444
3	97	0	0.658745
3	98	0	0.677329
3	99	0	0.693406
4	0	0	0.083324
4	1	0	0.098634
4	2	0	0.092602
4	3	0	0.110037
4	4	0	0.108551
4	5	0	0.104576
4	6	0	0.119589
4	7	0	0.116093
4	8	0	0.119161
4	9	0	0.121743
4	10	0	0.128288
4	11	0	0.118332
4	12	0	0.138152
4	13	0	0.142778
4	14	0	0.133413
4	15	0	0.145786
4	16	0	0.159612
4	17	0	0.14675
4	18	0	0.136402
4	19	0	0.143018
4	20	0	0.15514
4	21	0	0.160219
4	22	0	0.179065
4	23	0	0.180656
4	24	0	0.184173
4	25	0	0.178973
4	26	0	0.184539
4	27	0	0.170013
4	28	0	0.198586
4	29	0	0.207671
4	30	0	0.204002
4	31	0	0.216075
4	32	0	0.224721
4	33	0	0.232133
4	34	0	0.234785
4	35	0	0.23178
4	36	0	0.252089
4	37	0	0.261738
4	38	0	0.257493
4	39	0	0.24843
4	40	0	0.267372
4	41	0	0.27536
4	42	0	0.293299
4	43	0	0.259411
4	44	0	0.279116
4	45	0	0.300929
4	46	0	0.332746
4	47	0	0.312357
4	48	0	0.315589
4	49	0	0.346571
4	50	0	0.324023
